,NB Score,SGD Score,Tree Score,,NB Average Score,SGD Average Score,Tree Average Score
597,0.388888889,0.5,0.444444444,,,,
598,0.388888889,0.611111111,0.444444444,,,,
599,0.5,0.5,0.5,,,,
600,0.388888889,0.611111111,0.5,,,,
601,0.611111111,0.777777778,0.611111111,,,,
602,0.222222222,0.444444444,0.333333333,,,,
603,0.222222222,0.444444444,0.166666667,,,,
604,0.444444444,0.833333333,0.5,,,,
605,0.388888889,0.555555556,0.5,,,,
606,0.388888889,0.555555556,0.333333333,,,,
607,0.333333333,0.388888889,0.333333333,,,,
608,0.222222222,0.611111111,0.277777778,,,,
609,0.444444444,0.5,0.444444444,,,,
610,0.333333333,0.666666667,0.333333333,,,,
611,0.5,0.666666667,0.555555556,,,,
612,0.333333333,0.333333333,0.277777778,,,,
613,0.555555556,0.666666667,0.611111111,,,,
614,0.388888889,0.444444444,0.333333333,,,,
615,0.5,0.555555556,0.388888889,,,,
616,0.444444444,0.555555556,0.5,,,,
617,0.5,0.666666667,0.5,,,,
618,0.444444444,0.5,0.333333333,,,,
619,0.5,0.5,0.444444444,,,,
620,0.444444444,0.444444444,0.333333333,,,,
621,0.333333333,0.5,0.333333333,,,,
622,0.388888889,0.444444444,0.333333333,,,,
623,0.388888889,0.555555556,0.277777778,,,,
624,0.166666667,0.388888889,0.166666667,,,,
625,0.388888889,0.5,0.333333333,,,,
626,0.388888889,0.444444444,0.388888889,,,,
627,0.555555556,0.666666667,0.5,,,,
628,0.5,0.722222222,0.5,,,,
629,0.444444444,0.722222222,0.444444444,,,,
630,0.388888889,0.5,0.388888889,,,,
631,0.611111111,0.777777778,0.555555556,,,,
632,0.333333333,0.5,0.277777778,,,,
633,0.222222222,0.5,0.222222222,,,,
634,0.277777778,0.5,0.277777778,,,,
635,0.333333333,0.444444444,0.277777778,,,,
636,0.222222222,0.444444444,0.333333333,,,,
637,0.277777778,0.5,0.388888889,,,,
638,0.555555556,0.722222222,0.555555556,,,,
639,0.277777778,0.555555556,0.277777778,,,,
640,0.333333333,0.555555556,0.277777778,,,,
641,0.555555556,0.611111111,0.555555556,,,,
642,0.388888889,0.388888889,0.333333333,,,,
643,0.388888889,0.388888889,0.388888889,,,,
644,0.5,0.611111111,0.444444444,,,,
645,0.388888889,0.555555556,0.444444444,,,,
646,0.388888889,0.666666667,0.388888889,,,,
647,0.222222222,0.611111111,0.277777778,,,,
648,0.277777778,0.444444444,0.277777778,,,,
649,0.277777778,0.222222222,0.277777778,,,,
650,0.222222222,0.388888889,0.333333333,,,,
651,0.333333333,0.388888889,0.277777778,,,,
652,0.166666667,0.388888889,0.277777778,,,,
653,0.333333333,0.388888889,0.222222222,,,,
654,0.333333333,0.444444444,0.333333333,,,,
655,0.333333333,0.444444444,0.388888889,,,,
656,0.388888889,0.666666667,0.555555556,,,,
657,0.222222222,0.388888889,0.277777778,,,,
658,0.444444444,0.611111111,0.444444444,,,,
659,0.444444444,0.611111111,0.5,,,,
660,0.444444444,0.555555556,0.444444444,,,,
661,0.333333333,0.555555556,0.388888889,,,,
662,0.444444444,0.555555556,0.444444444,,,,
663,0.277777778,0.444444444,0.222222222,,,,
664,0.444444444,0.611111111,0.555555556,,,,
665,0.388888889,0.666666667,0.5,,,,
666,0.555555556,0.611111111,0.444444444,,,,
667,0.388888889,0.388888889,0.277777778,,,,
668,0.222222222,0.333333333,0.277777778,,,,
669,0.444444444,0.611111111,0.5,,,,
670,0.277777778,0.444444444,0.277777778,,,,
671,0.444444444,0.5,0.388888889,,,,
672,0.555555556,0.5,0.555555556,,,,
673,0.333333333,0.388888889,0.333333333,,,,
674,0.333333333,0.5,0.388888889,,,,
675,0.277777778,0.611111111,0.333333333,,,,
676,0.5,0.555555556,0.5,,,,
677,0.666666667,0.666666667,0.666666667,,,,
678,0.333333333,0.555555556,0.388888889,,,,
679,0.333333333,0.388888889,0.333333333,,,,
680,0.388888889,0.388888889,0.388888889,,,,
681,0.333333333,0.611111111,0.444444444,,,,
682,0.333333333,0.555555556,0.333333333,,,,
683,0.555555556,0.666666667,0.611111111,,,,
684,0.5,0.611111111,0.444444444,,,,
685,0.388888889,0.611111111,0.5,,,,
686,0.444444444,0.444444444,0.5,,,,
687,0.388888889,0.5,0.388888889,,,,
688,0.555555556,0.666666667,0.555555556,,,,
689,0.555555556,0.5,0.5,,,,
690,0.277777778,0.555555556,0.444444444,,,,
691,0.444444444,0.722222222,0.388888889,,,,
692,0.5,0.555555556,0.388888889,,,,
693,0.166666667,0.5,0.333333333,,,,
694,0.555555556,0.666666667,0.555555556,,,,
695,0.611111111,0.611111111,0.5,,,,
696,0.5,0.611111111,0.444444444,,,,
697,0.388888889,0.444444444,0.333333333,,,,
698,0.333333333,0.444444444,0.333333333,,,,
699,0.333333333,0.5,0.333333333,,,,
700,0.333333333,0.444444444,0.444444444,,,,
701,0.5,0.555555556,0.388888889,,,,
702,0.333333333,0.611111111,0.333333333,,,,
703,0.444444444,0.444444444,0.388888889,,,,
704,0.444444444,0.555555556,0.388888889,,,,
705,0.388888889,0.5,0.444444444,,,,
706,0.277777778,0.444444444,0.388888889,,,,
707,0.333333333,0.388888889,0.222222222,,,,
708,0.333333333,0.5,0.222222222,,,,
709,0.444444444,0.333333333,0.444444444,,,,
710,0.5,0.5,0.333333333,,,,
711,0.333333333,0.5,0.277777778,,,,
712,0.333333333,0.5,0.333333333,,,,
713,0.333333333,0.333333333,0.222222222,,,,
714,0.388888889,0.444444444,0.333333333,,,,
715,0.222222222,0.555555556,0.277777778,,,,
716,0.388888889,0.666666667,0.333333333,,,,
717,0.388888889,0.722222222,0.388888889,,,,
718,0.333333333,0.666666667,0.388888889,,,,
719,0.333333333,0.5,0.277777778,,,,
720,0.333333333,0.388888889,0.166666667,,,,
721,0.333333333,0.444444444,0.388888889,,,,
722,0.5,0.722222222,0.5,,,,
723,0.444444444,0.611111111,0.444444444,,,,
724,0.611111111,0.555555556,0.555555556,,,,
725,0.5,0.666666667,0.555555556,,,,
726,0.333333333,0.444444444,0.388888889,,,,
727,0.333333333,0.555555556,0.333333333,,,,
728,0.444444444,0.444444444,0.444444444,,,,
729,0.722222222,0.777777778,0.666666667,,,,
730,0.388888889,0.388888889,0.333333333,,,,
731,0.555555556,0.555555556,0.5,,,,
732,0.277777778,0.333333333,0.277777778,,,,
733,0.444444444,0.611111111,0.555555556,,,,
734,0.444444444,0.666666667,0.444444444,,,,
735,0.444444444,0.555555556,0.444444444,,,,
736,0.333333333,0.5,0.277777778,,,,
737,0.222222222,0.333333333,0.222222222,,,,
738,0.333333333,0.388888889,0.333333333,,,,
739,0.333333333,0.5,0.444444444,,,,
740,0.222222222,0.333333333,0.222222222,,,,
741,0.388888889,0.444444444,0.388888889,,,,
742,0.333333333,0.555555556,0.388888889,,,,
743,0.5,0.5,0.5,,,,
744,0.222222222,0.333333333,0.166666667,,,,
745,0.555555556,0.555555556,0.5,,,,
746,0.444444444,0.611111111,0.555555556,,,,
747,0.333333333,0.611111111,0.333333333,,,,
748,0.388888889,0.444444444,0.277777778,,,,
749,0.333333333,0.555555556,0.388888889,,,,
750,0.388888889,0.611111111,0.388888889,,,,
751,0.5,0.5,0.444444444,,,,
752,0.333333333,0.333333333,0.277777778,,,,
753,0.333333333,0.666666667,0.444444444,,,,
754,0.555555556,0.555555556,0.5,,,,
755,0.388888889,0.611111111,0.333333333,,,,
756,0.444444444,0.5,0.388888889,,,,
757,0.277777778,0.444444444,0.222222222,,,,
758,0.444444444,0.5,0.444444444,,,,
759,0.333333333,0.5,0.277777778,,,,
760,0.555555556,0.555555556,0.444444444,,,,
761,0.277777778,0.5,0.277777778,,,,
762,0.222222222,0.444444444,0.222222222,,,,
763,0.166666667,0.388888889,0.222222222,,,,
764,0.5,0.722222222,0.555555556,,,,
765,0.388888889,0.444444444,0.333333333,,,,
766,0.388888889,0.444444444,0.388888889,,,,
767,0.5,0.777777778,0.555555556,,,,
768,0.444444444,0.555555556,0.5,,,,
769,0.444444444,0.555555556,0.5,,,,
770,0.222222222,0.444444444,0.166666667,,,,
771,0.5,0.555555556,0.388888889,,,,
772,0.277777778,0.333333333,0.277777778,,,,
773,0.388888889,0.611111111,0.444444444,,,,
774,0.388888889,0.611111111,0.333333333,,,,
775,0.333333333,0.5,0.388888889,,,,
776,0.388888889,0.444444444,0.388888889,,,,
777,0.277777778,0.666666667,0.333333333,,,,
778,0.388888889,0.388888889,0.277777778,,,,
779,0.388888889,0.555555556,0.5,,,,
780,0.333333333,0.611111111,0.333333333,,,,
781,0.388888889,0.333333333,0.277777778,,,,
782,0.277777778,0.5,0.277777778,,,,
783,0.166666667,0.388888889,0.277777778,,,,
784,0.333333333,0.444444444,0.222222222,,,,
785,0.111111111,0.444444444,0.166666667,,,,
786,0.555555556,0.611111111,0.555555556,,,,
787,0.388888889,0.611111111,0.388888889,,,,
788,0.444444444,0.555555556,0.333333333,,,,
789,0.222222222,0.388888889,0.277777778,,,,
790,0.611111111,0.777777778,0.555555556,,,,
791,0.222222222,0.388888889,0.222222222,,,,
792,0.388888889,0.611111111,0.333333333,,,,
793,0.444444444,0.388888889,0.388888889,,,,
794,0.333333333,0.611111111,0.388888889,,,,
795,0.444444444,0.611111111,0.444444444,,,,
796,0.333333333,0.5,0.388888889,,,,
797,0.5,0.666666667,0.444444444,,,,
798,0.388888889,0.5,0.444444444,,,,
799,0.333333333,0.555555556,0.388888889,,,,
800,0.333333333,0.555555556,0.388888889,,,,
801,0.388888889,0.666666667,0.333333333,,,,
802,0.5,0.666666667,0.444444444,,,,
803,0.333333333,0.5,0.277777778,,,,
804,0.444444444,0.5,0.444444444,,,,
805,0.333333333,0.666666667,0.5,,,,
806,0.5,0.666666667,0.555555556,,,,
807,0.444444444,0.555555556,0.388888889,,,,
808,0.277777778,0.5,0.222222222,,,,
809,0.333333333,0.444444444,0.333333333,,,,
810,0.333333333,0.555555556,0.333333333,,,,
811,0.444444444,0.777777778,0.5,,,,
812,0.444444444,0.611111111,0.5,,,,
813,0.611111111,0.722222222,0.611111111,,,,
814,0.388888889,0.5,0.333333333,,,,
815,0.388888889,0.5,0.388888889,,,,
816,0.388888889,0.5,0.333333333,,,,
817,0.555555556,0.555555556,0.444444444,,,,
818,0.388888889,0.388888889,0.333333333,,,,
819,0.666666667,0.666666667,0.666666667,,,,
820,0.333333333,0.388888889,0.277777778,,,,
821,0.388888889,0.555555556,0.444444444,,,,
822,0.388888889,0.5,0.388888889,,,,
823,0.222222222,0.444444444,0.222222222,,,,
824,0.277777778,0.388888889,0.277777778,,,,
825,0.277777778,0.333333333,0.277777778,,,,
826,0.611111111,0.666666667,0.5,,,,
827,0.444444444,0.666666667,0.388888889,,,,
828,0.222222222,0.222222222,0.166666667,,,,
829,0.277777778,0.5,0.222222222,,,,
830,0.277777778,0.555555556,0.277777778,,,,
831,0.666666667,0.777777778,0.722222222,,,,
832,0.277777778,0.277777778,0.166666667,,,,
833,0.5,0.611111111,0.444444444,,,,
834,0.277777778,0.611111111,0.388888889,,,,
835,0.5,0.611111111,0.555555556,,,,
836,0.333333333,0.5,0.333333333,,,,
837,0.277777778,0.555555556,0.333333333,,,,
838,0.444444444,0.555555556,0.388888889,,,,
839,0.388888889,0.611111111,0.388888889,,,,
840,0.5,0.444444444,0.5,,,,
841,0.166666667,0.277777778,0.166666667,,,,
842,0.555555556,0.555555556,0.5,,,,
843,0.444444444,0.555555556,0.388888889,,,,
844,0.222222222,0.444444444,0.166666667,,,,
845,0.444444444,0.666666667,0.388888889,,,,
846,0.5,0.555555556,0.555555556,,,,
847,0.555555556,0.666666667,0.5,,,,
848,0.333333333,0.333333333,0.222222222,,,,
849,0.222222222,0.277777778,0.222222222,,,,
850,0.333333333,0.444444444,0.222222222,,,,
851,0.277777778,0.388888889,0.222222222,,,,
852,0.333333333,0.5,0.333333333,,,,
853,0.388888889,0.388888889,0.444444444,,,,
854,0.611111111,0.666666667,0.611111111,,,,
855,0.388888889,0.555555556,0.333333333,,,,
856,0.222222222,0.222222222,0.222222222,,,,
857,0.277777778,0.333333333,0.277777778,,,,
858,0.388888889,0.5,0.388888889,,,,
859,0.666666667,0.777777778,0.666666667,,,,
860,0.333333333,0.388888889,0.333333333,,,,
861,0.388888889,0.388888889,0.388888889,,,,
862,0.277777778,0.555555556,0.388888889,,,,
863,0.611111111,0.722222222,0.5,,,,
864,0.666666667,0.666666667,0.666666667,,,,
865,0.5,0.611111111,0.555555556,,,,
866,0.388888889,0.555555556,0.444444444,,,,
867,0.333333333,0.444444444,0.388888889,,,,
868,0.388888889,0.555555556,0.444444444,,,,
869,0.611111111,0.833333333,0.722222222,,,,
870,0.444444444,0.5,0.444444444,,,,
871,0.333333333,0.444444444,0.388888889,,,,
872,0.555555556,0.666666667,0.611111111,,,,
873,0.277777778,0.5,0.388888889,,,,
874,0.388888889,0.555555556,0.388888889,,,,
875,0.222222222,0.444444444,0.166666667,,,,
876,0.111111111,0.166666667,0.055555556,,,,
877,0.333333333,0.5,0.333333333,,,,
878,0.333333333,0.388888889,0.388888889,,,,
879,0.444444444,0.555555556,0.444444444,,,,
880,0.5,0.555555556,0.444444444,,,,
881,0.388888889,0.5,0.388888889,,,,
882,0.277777778,0.555555556,0.333333333,,,,
883,0.611111111,0.888888889,0.666666667,,,,
884,0.388888889,0.5,0.444444444,,,,
885,0.444444444,0.611111111,0.444444444,,,,
886,0.333333333,0.5,0.333333333,,,,
887,0.333333333,0.5,0.277777778,,,,
888,0.388888889,0.5,0.444444444,,,,
889,0.444444444,0.722222222,0.555555556,,,,
890,0.277777778,0.388888889,0.277777778,,,,
891,0.5,0.555555556,0.5,,,,
892,0.388888889,0.555555556,0.333333333,,,,
893,0.555555556,0.444444444,0.333333333,,,,
894,0.333333333,0.611111111,0.277777778,,,,
895,0.444444444,0.555555556,0.333333333,,,,
896,0.388888889,0.444444444,0.444444444,,,,
897,0.333333333,0.5,0.444444444,,,,
898,0.388888889,0.555555556,0.388888889,,,,
899,0.5,0.611111111,0.444444444,,,,
900,0.555555556,0.722222222,0.611111111,,,,
901,0.333333333,0.5,0.277777778,,,,
902,0.277777778,0.444444444,0.222222222,,,,
903,0.333333333,0.5,0.388888889,,,,
904,0.333333333,0.5,0.333333333,,,,
905,0.611111111,0.666666667,0.555555556,,,,
906,0.388888889,0.666666667,0.222222222,,,,
907,0.444444444,0.611111111,0.5,,,,
908,0.277777778,0.5,0.333333333,,,,
909,0.444444444,0.722222222,0.5,,,,
910,0.222222222,0.222222222,0.222222222,,,,
911,0.444444444,0.611111111,0.444444444,,,,
912,0.277777778,0.5,0.333333333,,,,
913,0.333333333,0.5,0.333333333,,,,
914,0.333333333,0.722222222,0.5,,,,
915,0.555555556,0.5,0.388888889,,,,
916,0.388888889,0.611111111,0.388888889,,,,
917,0.277777778,0.666666667,0.444444444,,,,
918,0.333333333,0.388888889,0.333333333,,,,
919,0.333333333,0.666666667,0.333333333,,,,
920,0.222222222,0.388888889,0.277777778,,,,
921,0.333333333,0.388888889,0.222222222,,,,
922,0.222222222,0.444444444,0.222222222,,,,
923,0.555555556,0.555555556,0.555555556,,,,
924,0.444444444,0.555555556,0.333333333,,,,
925,0.277777778,0.555555556,0.444444444,,,,
926,0.388888889,0.611111111,0.277777778,,,,
927,0.444444444,0.333333333,0.333333333,,,,
928,0.277777778,0.444444444,0.222222222,,,,
929,0.333333333,0.166666667,0.166666667,,,,
930,0.388888889,0.555555556,0.444444444,,,,
931,0.222222222,0.555555556,0.388888889,,,,
932,0.555555556,0.555555556,0.5,,,,
933,0.444444444,0.555555556,0.444444444,,,,
934,0.222222222,0.5,0.333333333,,,,
935,0.333333333,0.5,0.444444444,,,,
936,0.5,0.611111111,0.388888889,,,,
937,0.277777778,0.333333333,0.277777778,,,,
938,0.388888889,0.444444444,0.444444444,,,,
939,0.333333333,0.5,0.333333333,,,,
940,0.388888889,0.5,0.388888889,,,,
941,0.5,0.666666667,0.611111111,,,,
942,0.5,0.611111111,0.444444444,,,,
943,0.388888889,0.555555556,0.388888889,,,,
944,0.388888889,0.5,0.388888889,,,,
945,0.444444444,0.611111111,0.5,,,,
946,0.444444444,0.5,0.444444444,,,,
947,0.722222222,0.777777778,0.722222222,,,,
948,0.555555556,0.611111111,0.444444444,,,,
949,0.333333333,0.333333333,0.277777778,,,,
950,0.166666667,0.555555556,0.333333333,,,,
951,0.444444444,0.5,0.444444444,,,,
952,0.388888889,0.388888889,0.388888889,,,,
953,0.277777778,0.5,0.277777778,,,,
954,0.666666667,0.722222222,0.666666667,,,,
955,0.555555556,0.666666667,0.5,,,,
956,0.611111111,0.611111111,0.555555556,,,,
957,0.333333333,0.444444444,0.222222222,,,,
958,0.388888889,0.5,0.333333333,,,,
959,0.444444444,0.5,0.444444444,,,,
960,0.444444444,0.555555556,0.444444444,,,,
961,0.611111111,0.555555556,0.388888889,,,,
962,0.5,0.611111111,0.444444444,,,,
963,0.388888889,0.611111111,0.388888889,,,,
964,0.222222222,0.277777778,0.222222222,,,,
965,0.444444444,0.555555556,0.388888889,,,,
966,0.5,0.5,0.388888889,,,,
967,0.277777778,0.333333333,0.222222222,,,,
968,0.333333333,0.555555556,0.333333333,,,,
969,0.333333333,0.388888889,0.333333333,,,,
970,0.555555556,0.666666667,0.611111111,,,,
971,0.388888889,0.555555556,0.388888889,,,,
972,0.5,0.555555556,0.444444444,,,,
973,0.222222222,0.444444444,0.277777778,,,,
974,0.444444444,0.444444444,0.333333333,,,,
975,0.5,0.611111111,0.5,,,,
976,0.611111111,0.722222222,0.444444444,,,,
977,0.222222222,0.277777778,0.222222222,,,,
978,0.444444444,0.388888889,0.388888889,,,,
979,0.388888889,0.5,0.388888889,,,,
980,0.333333333,0.444444444,0.388888889,,,,
981,0.5,0.611111111,0.444444444,,,,
982,0.611111111,0.777777778,0.666666667,,,,
983,0.277777778,0.444444444,0.277777778,,,,
984,0.333333333,0.555555556,0.388888889,,,,
985,0.388888889,0.444444444,0.333333333,,,,
986,0.222222222,0.222222222,0.166666667,,,,
987,0.611111111,0.5,0.5,,,,
988,0.277777778,0.611111111,0.333333333,,,,
989,0.388888889,0.611111111,0.5,,,,
990,0.277777778,0.333333333,0.277777778,,,,
991,0.333333333,0.444444444,0.333333333,,,,
992,0.333333333,0.444444444,0.222222222,,,,
993,0.333333333,0.444444444,0.388888889,,,,
994,0.166666667,0.388888889,0.166666667,,,,
995,0.444444444,0.555555556,0.444444444,,,,
996,0.388888889,0.611111111,0.388888889,,,,
997,0.5,0.555555556,0.555555556,,,,
998,0.166666667,0.444444444,0.277777778,,,,
999,0.388888889,0.611111111,0.444444444,,,,
1000,0.611111111,0.666666667,0.611111111,,,,
1001,0.333333333,0.5,0.444444444,,,,
1002,0.388888889,0.5,0.444444444,,,,
1003,0.388888889,0.555555556,0.333333333,,,,
1004,0.222222222,0.5,0.277777778,,,,
1005,0.388888889,0.611111111,0.5,,,,
1006,0.388888889,0.444444444,0.388888889,,,,
1007,0.277777778,0.5,0.333333333,,,,
1008,0.388888889,0.555555556,0.333333333,,,,
1009,0.444444444,0.5,0.5,,,,
1010,0.166666667,0.444444444,0.166666667,,,,
1011,0.444444444,0.555555556,0.388888889,,,,
1012,0.277777778,0.333333333,0.277777778,,,,
1013,0.444444444,0.5,0.388888889,,,,
1014,0.444444444,0.666666667,0.555555556,,,,
1015,0.333333333,0.611111111,0.388888889,,,,
1016,0.444444444,0.555555556,0.333333333,,,,
1017,0.444444444,0.444444444,0.333333333,,,,
1018,0.277777778,0.333333333,0.333333333,,,,
1019,0.5,0.722222222,0.611111111,,,,
1020,0.444444444,0.555555556,0.388888889,,,,
1021,0.5,0.666666667,0.555555556,,,,
1022,0.222222222,0.277777778,0.222222222,,,,
1023,0.444444444,0.611111111,0.388888889,,,,
1024,0.277777778,0.611111111,0.444444444,,,,
1025,0.388888889,0.555555556,0.388888889,,,,
1026,0.333333333,0.5,0.444444444,,,,
1027,0.388888889,0.611111111,0.444444444,,,,
1028,0.444444444,0.5,0.444444444,,,,
1029,0.444444444,0.777777778,0.5,,,,
1030,0.5,0.722222222,0.388888889,,,,
1031,0.333333333,0.555555556,0.222222222,,,,
1032,0.222222222,0.388888889,0.222222222,,,,
1033,0.388888889,0.333333333,0.277777778,,,,
1034,0.5,0.555555556,0.277777778,,,,
1035,0.444444444,0.611111111,0.444444444,,,,
1036,0.388888889,0.5,0.388888889,,,,
1037,0.611111111,0.611111111,0.444444444,,,,
1038,0.444444444,0.555555556,0.444444444,,,,
1039,0.444444444,0.555555556,0.444444444,,,,
1040,0.277777778,0.5,0.277777778,,,,
1041,0.277777778,0.388888889,0.277777778,,,,
1042,0.333333333,0.5,0.277777778,,,,
1043,0.333333333,0.444444444,0.388888889,,,,
1044,0.333333333,0.388888889,0.277777778,,,,
1045,0.555555556,0.722222222,0.555555556,,,,
1046,0.5,0.611111111,0.555555556,,,,
1047,0.333333333,0.555555556,0.388888889,,,,
1048,0.222222222,0.222222222,0.222222222,,,,
1049,0.388888889,0.388888889,0.277777778,,,,
1050,0.333333333,0.555555556,0.388888889,,,,
1051,0.333333333,0.5,0.5,,,,
1052,0.222222222,0.277777778,0.222222222,,,,
1053,0.444444444,0.666666667,0.277777778,,,,
1054,0.333333333,0.666666667,0.5,,,,
1055,0.444444444,0.5,0.555555556,,,,
1056,0.555555556,0.777777778,0.611111111,,,,
1057,0.444444444,0.444444444,0.333333333,,,,
1058,0.333333333,0.444444444,0.277777778,,,,
1059,0.166666667,0.555555556,0.277777778,,,,
1060,0.444444444,0.5,0.5,,,,
1061,0.333333333,0.555555556,0.333333333,,,,
1062,0.666666667,0.722222222,0.611111111,,,,
1063,0.5,0.777777778,0.5,,,,
1064,0.388888889,0.555555556,0.388888889,,,,
1065,0.333333333,0.388888889,0.222222222,,,,
1066,0.444444444,0.611111111,0.444444444,,,,
1067,0.388888889,0.555555556,0.388888889,,,,
1068,0.388888889,0.611111111,0.444444444,,,,
1069,0.388888889,0.555555556,0.222222222,,,,
1070,0.333333333,0.611111111,0.388888889,,,,
1071,0.611111111,0.666666667,0.555555556,,,,
1072,0.388888889,0.5,0.277777778,,,,
1073,0.333333333,0.388888889,0.277777778,,,,
1074,0.5,0.611111111,0.555555556,,,,
1075,0.333333333,0.5,0.388888889,,,,
1076,0.277777778,0.388888889,0.277777778,,,,
1077,0.444444444,0.5,0.444444444,,,,
1078,0.277777778,0.5,0.222222222,,,,
1079,0.555555556,0.444444444,0.333333333,,,,
1080,0.277777778,0.277777778,0.277777778,,,,
1081,0.111111111,0.222222222,0.111111111,,,,
1082,0.277777778,0.444444444,0.277777778,,,,
1083,0.277777778,0.555555556,0.333333333,,,,
1084,0.5,0.611111111,0.5,,,,
1085,0.555555556,0.555555556,0.555555556,,,,
1086,0.277777778,0.333333333,0.277777778,,,,
1087,0.388888889,0.555555556,0.388888889,,,,
1088,0.333333333,0.444444444,0.333333333,,,,
1089,0.555555556,0.611111111,0.5,,,,
1090,0.444444444,0.388888889,0.277777778,,,,
1091,0.444444444,0.611111111,0.444444444,,,,
1092,0.333333333,0.5,0.222222222,,,,
1093,0.5,0.666666667,0.444444444,,,,
1094,0.444444444,0.666666667,0.444444444,,,,
1095,0.5,0.722222222,0.5,,,,
1096,0.555555556,0.666666667,0.611111111,,,,
1097,0.166666667,0.555555556,0.166666667,,,,
1098,0.277777778,0.444444444,0.277777778,,,,
1099,0.333333333,0.666666667,0.277777778,,,,
1100,0.444444444,0.611111111,0.333333333,,,,
1101,0.388888889,0.666666667,0.5,,,,
1102,0.333333333,0.611111111,0.555555556,,,,
1103,0.555555556,0.666666667,0.5,,,,
1104,0.333333333,0.722222222,0.444444444,,,,
1105,0.388888889,0.611111111,0.388888889,,,,
1106,0.333333333,0.777777778,0.333333333,,,,
1107,0.444444444,0.5,0.388888889,,,,
1108,0.333333333,0.444444444,0.277777778,,,,
1109,0.611111111,0.722222222,0.611111111,,,,
1110,0.333333333,0.444444444,0.277777778,,,,
1111,0.611111111,0.555555556,0.5,,,,
1112,0.5,0.666666667,0.444444444,,,,
1113,0.277777778,0.444444444,0.166666667,,,,
1114,0.5,0.444444444,0.444444444,,,,
1115,0.388888889,0.388888889,0.388888889,,,,
1116,0.277777778,0.611111111,0.333333333,,,,
1117,0.333333333,0.388888889,0.277777778,,,,
1118,0.333333333,0.444444444,0.277777778,,,,
1119,0.222222222,0.388888889,0.277777778,,,,
1120,0.388888889,0.5,0.388888889,,,,
1121,0.444444444,0.444444444,0.333333333,,,,
1122,0.333333333,0.5,0.333333333,,,,
1123,0.388888889,0.555555556,0.444444444,,,,
1124,0.5,0.555555556,0.5,,,,
1125,0.611111111,0.666666667,0.555555556,,,,
1126,0.388888889,0.555555556,0.333333333,,,,
1127,0.222222222,0.388888889,0.277777778,,,,
1128,0.333333333,0.555555556,0.333333333,,,,
1129,0.333333333,0.444444444,0.277777778,,,,
1130,0.444444444,0.611111111,0.5,,,,
1131,0.444444444,0.555555556,0.388888889,,,,
1132,0.333333333,0.555555556,0.222222222,,,,
1133,0.333333333,0.555555556,0.333333333,,,,
1134,0.333333333,0.5,0.388888889,,,,
1135,0.388888889,0.388888889,0.277777778,,,,
1136,0.388888889,0.444444444,0.444444444,,,,
1137,0.277777778,0.555555556,0.388888889,,,,
1138,0.555555556,0.722222222,0.444444444,,,,
1139,0.333333333,0.555555556,0.388888889,,,,
1140,0.444444444,0.444444444,0.388888889,,,,
1141,0.388888889,0.722222222,0.444444444,,,,
1142,0.111111111,0.388888889,0.222222222,,,,
1143,0.444444444,0.555555556,0.388888889,,,,
1144,0.5,0.611111111,0.388888889,,,,
1145,0.333333333,0.5,0.333333333,,,,
1146,0.444444444,0.388888889,0.388888889,,,,
1147,0.333333333,0.5,0.444444444,,,,
1148,0.277777778,0.555555556,0.277777778,,,,
1149,0.555555556,0.611111111,0.444444444,,,,
1150,0.277777778,0.388888889,0.277777778,,,,
1151,0.388888889,0.555555556,0.388888889,,,,
1152,0.333333333,0.611111111,0.388888889,,,,
1153,0.388888889,0.388888889,0.222222222,,,,
1154,0.444444444,0.666666667,0.444444444,,,,
1155,0.277777778,0.333333333,0.277777778,,,,
1156,0.611111111,0.722222222,0.666666667,,,,
1157,0.277777778,0.611111111,0.277777778,,,,
1158,0.388888889,0.277777778,0.277777778,,,,
1159,0.388888889,0.555555556,0.388888889,,,,
1160,0.444444444,0.611111111,0.555555556,,,,
1161,0.5,0.555555556,0.388888889,,,,
1162,0.444444444,0.555555556,0.444444444,,,,
1163,0.388888889,0.5,0.277777778,,,,
1164,0.333333333,0.388888889,0.333333333,,,,
1165,0.166666667,0.444444444,0.333333333,,,,
1166,0.5,0.666666667,0.611111111,,,,
1167,0.277777778,0.444444444,0.333333333,,,,
1168,0.388888889,0.5,0.333333333,,,,
1169,0.277777778,0.333333333,0.277777778,,,,
1170,0.277777778,0.5,0.333333333,,,,
1171,0.444444444,0.444444444,0.333333333,,,,
1172,0.444444444,0.555555556,0.333333333,,,,
1173,0.444444444,0.611111111,0.444444444,,,,
1174,0.277777778,0.555555556,0.388888889,,,,
1175,0.333333333,0.5,0.388888889,,,,
1176,0.333333333,0.5,0.277777778,,,,
1177,0.277777778,0.444444444,0.333333333,,,,
1178,0.444444444,0.5,0.444444444,,,,
1179,0.5,0.555555556,0.5,,,,
1180,0.555555556,0.666666667,0.5,,,,
1181,0.388888889,0.444444444,0.333333333,,,,
1182,0.555555556,0.611111111,0.444444444,,,,
1183,0.444444444,0.611111111,0.388888889,,,,
1184,0.388888889,0.555555556,0.444444444,,,,
1185,0.222222222,0.444444444,0.277777778,,,,
1186,0.611111111,0.666666667,0.555555556,,,,
1187,0.5,0.5,0.444444444,,,,
1188,0.222222222,0.555555556,0.333333333,,,,
