,NB Score,SGD Score,Tree Score
997,0.4,0.6,0.6
998,0.8,0.8,0.8
999,0.2,0.2,0.2
1000,0.6,0.4,0.6
1001,0.4,0.4,0.4
1002,0.4,0.4,0.4
1003,0.6,0.8,0.6
1004,0.8,0.8,0.4
1005,0.8,0.8,0.8
1006,0.0,0.2,0.0
1007,0.8,0.8,0.8
1008,0.2,0.4,0.2
1009,0.6,0.6,0.6
1010,0.2,0.0,0.2
1011,0.6,0.8,0.6
1012,0.6,0.6,0.6
1013,0.2,0.4,0.2
1014,0.2,0.2,0.2
1015,0.4,0.8,0.6
1016,0.4,0.4,0.4
1017,0.2,0.4,0.2
1018,0.6,0.6,0.8
1019,0.6,0.8,0.6
1020,0.6,0.6,0.6
1021,0.4,0.6,0.4
1022,0.2,0.2,0.2
1023,0.4,0.6,0.4
1024,0.8,0.8,0.6
1025,0.2,0.2,0.0
1026,0.6,0.8,0.6
1027,0.8,0.8,0.8
1028,0.2,0.6,0.4
1029,0.4,0.4,0.4
1030,0.2,0.6,0.2
1031,0.2,0.6,0.2
1032,0.8,0.8,0.6
1033,0.2,0.4,0.2
1034,0.2,0.4,0.2
1035,0.4,0.4,0.4
1036,0.6,0.6,0.4
1037,0.6,0.6,0.6
1038,0.0,0.2,0.0
1039,0.0,0.2,0.0
1040,0.6,0.4,0.6
1041,0.4,0.6,0.2
1042,0.0,0.2,0.0
1043,0.4,0.2,0.2
1044,0.8,0.8,0.8
1045,0.4,0.4,0.4
1046,0.4,0.6,0.6
1047,0.4,0.8,0.6
1048,0.4,0.4,0.4
1049,0.4,0.4,0.4
1050,0.6,1.0,1.0
1051,0.4,0.6,0.6
1052,0.4,0.6,0.6
1053,0.2,0.6,0.4
1054,0.4,0.6,0.4
1055,0.6,0.4,0.6
1056,1.0,0.8,0.6
1057,0.6,0.6,0.6
1058,0.8,0.8,0.8
1059,0.4,1.0,0.4
1060,0.2,0.4,0.4
1061,0.8,0.8,0.8
1062,0.8,0.6,0.6
1063,0.0,0.2,0.0
1064,0.4,0.8,0.4
1065,0.4,0.6,0.4
1066,0.8,1.0,0.8
1067,0.2,0.2,0.2
1068,0.2,0.4,0.0
1069,0.4,0.6,0.4
1070,0.4,0.6,0.4
1071,0.0,0.4,0.2
1072,0.4,0.4,0.0
1073,1.0,1.0,1.0
1074,0.4,0.6,0.4
1075,0.0,0.2,0.0
1076,0.4,0.2,0.4
1077,0.4,0.8,0.6
1078,0.4,0.4,0.4
1079,0.4,0.6,0.4
1080,0.4,0.4,0.4
1081,0.4,0.6,0.6
1082,0.2,0.6,0.4
1083,0.6,0.6,0.6
1084,0.2,0.4,0.4
1085,0.4,0.4,0.4
1086,0.4,0.4,0.0
1087,0.8,1.0,0.8
1088,0.2,0.4,0.2
1089,0.2,0.2,0.2
1090,0.4,0.6,0.4
1091,0.0,0.6,0.2
1092,0.2,0.2,0.2
1093,0.6,0.4,0.6
1094,0.4,0.6,0.4
1095,0.2,0.6,0.2
1096,0.6,0.6,0.6
1097,0.4,0.4,0.2
1098,0.4,0.4,0.4
1099,0.2,0.4,0.4
1100,0.2,0.2,0.4
1101,0.6,0.8,0.4
1102,0.2,0.4,0.2
1103,0.2,0.6,0.2
1104,0.2,0.4,0.2
1105,0.2,0.4,0.2
1106,0.4,0.6,0.6
1107,0.2,0.4,0.2
1108,0.6,0.8,0.6
1109,0.0,0.2,0.0
1110,0.4,0.4,0.4
1111,0.4,0.4,0.2
1112,0.4,0.4,0.2
1113,0.6,0.8,0.6
1114,0.0,0.4,0.0
1115,0.6,0.6,0.6
1116,0.2,0.4,0.4
1117,0.4,0.4,0.4
1118,0.2,0.4,0.2
1119,0.2,0.2,0.2
1120,0.2,0.6,0.2
1121,0.4,0.4,0.2
1122,0.4,0.6,0.4
1123,0.4,0.6,0.0
1124,0.0,0.4,0.2
1125,0.4,0.6,0.6
1126,0.2,0.4,0.2
1127,0.4,0.4,0.4
1128,0.6,0.6,0.6
1129,0.0,0.0,0.0
1130,0.4,0.6,0.4
1131,0.4,0.6,0.2
1132,0.4,0.8,0.2
1133,0.6,0.4,0.4
1134,0.8,0.8,0.6
1135,0.4,0.4,0.4
1136,0.0,0.6,0.0
1137,0.2,0.4,0.2
1138,1.0,1.0,1.0
1139,0.4,0.6,0.4
1140,0.6,0.6,0.6
1141,0.4,0.8,0.4
1142,0.4,0.4,0.2
1143,0.4,0.6,0.8
1144,0.6,0.6,0.6
1145,0.6,0.6,0.6
1146,0.4,0.4,0.4
1147,0.6,0.8,0.8
1148,0.2,0.4,0.4
1149,0.2,0.4,0.2
1150,0.2,0.6,0.2
1151,0.2,0.2,0.2
1152,0.4,0.4,0.4
1153,0.2,0.6,0.2
1154,0.6,0.6,0.6
1155,0.0,0.6,0.0
1156,0.4,0.4,0.4
1157,0.4,0.6,0.4
1158,0.0,0.4,0.0
1159,0.4,0.8,0.4
1160,0.2,0.6,0.2
1161,0.6,0.6,0.6
1162,0.2,0.4,0.2
1163,0.2,0.4,0.4
1164,0.2,0.6,0.4
1165,0.6,0.6,0.4
1166,0.2,0.6,0.2
1167,0.4,0.8,0.2
1168,0.4,0.8,0.4
1169,0.6,0.6,0.6
1170,0.2,0.8,0.4
1171,0.8,0.8,0.6
1172,1.0,1.0,0.8
1173,0.2,0.4,0.4
1174,0.0,0.6,0.6
1175,0.0,0.4,0.0
1176,0.0,0.6,0.2
1177,0.4,1.0,0.4
1178,0.6,0.6,0.4
1179,0.6,0.4,0.4
1180,0.6,0.8,0.6
1181,0.4,0.8,0.6
1182,0.2,0.6,0.2
1183,0.2,0.6,0.4
1184,0.4,0.6,0.4
1185,0.2,0.2,0.2
1186,0.2,0.6,0.6
1187,0.8,1.0,0.6
1188,0.2,0.6,0.4
1189,0.2,0.4,0.2
1190,0.4,0.2,0.0
1191,0.2,0.8,0.4
1192,0.8,0.6,0.8
1193,0.6,0.8,0.4
1194,0.6,0.8,0.6
1195,0.2,0.2,0.2
1196,0.4,0.4,0.4
1197,0.6,0.6,0.4
1198,0.6,1.0,0.8
1199,0.0,0.2,0.0
1200,0.2,0.4,0.2
1201,0.4,0.6,0.6
1202,0.4,0.6,0.6
1203,0.2,0.6,0.4
1204,0.2,0.2,0.2
1205,0.6,0.8,0.6
1206,0.2,0.6,0.4
1207,0.6,0.8,0.8
1208,0.4,0.6,0.4
1209,0.0,0.4,0.2
1210,0.2,0.4,0.2
1211,0.2,0.2,0.2
1212,0.2,0.6,0.2
1213,0.2,0.2,0.0
1214,0.2,0.2,0.2
1215,0.2,0.6,0.2
1216,0.2,0.6,0.2
1217,0.0,0.2,0.0
1218,0.6,0.2,0.4
1219,0.4,0.6,0.6
1220,0.2,0.4,0.2
1221,1.0,1.0,1.0
1222,0.2,0.2,0.2
1223,0.4,1.0,0.6
1224,0.6,0.6,0.6
1225,0.8,1.0,0.8
1226,0.0,0.4,0.0
1227,0.8,0.8,0.8
1228,0.6,0.6,0.6
1229,0.4,0.4,0.4
1230,0.0,0.2,0.0
1231,0.8,1.0,0.8
1232,0.2,0.4,0.0
1233,0.6,0.6,0.6
1234,0.0,0.4,0.2
1235,0.2,0.8,0.4
1236,0.6,0.6,0.4
1237,0.4,0.6,0.6
1238,0.4,0.4,0.4
1239,0.2,0.4,0.2
1240,0.2,0.4,0.2
1241,0.8,0.8,0.8
1242,0.6,0.8,0.6
1243,0.4,0.6,0.2
1244,0.8,0.8,0.6
1245,0.4,0.6,0.2
1246,0.6,0.6,0.6
1247,0.6,0.6,0.4
1248,0.2,0.4,0.4
1249,0.8,0.6,0.6
1250,0.4,0.0,0.2
1251,0.2,0.2,0.2
1252,0.6,0.6,0.6
1253,0.4,0.6,0.6
1254,0.4,0.6,0.6
1255,0.2,0.0,0.0
1256,0.6,0.8,0.6
1257,0.4,0.4,0.4
1258,0.6,0.6,0.6
1259,0.8,0.8,0.8
1260,0.2,0.6,0.4
1261,0.0,0.6,0.2
1262,0.8,0.6,0.4
1263,0.4,0.8,0.6
1264,0.2,0.2,0.2
1265,0.2,0.4,0.2
1266,0.6,0.6,0.4
1267,0.6,0.6,0.4
1268,0.4,0.4,0.4
1269,0.8,0.6,0.6
1270,0.0,0.2,0.0
1271,0.6,0.6,0.4
1272,0.4,0.8,0.6
1273,0.4,0.6,0.4
1274,0.0,0.4,0.0
1275,0.6,0.6,0.6
1276,0.4,0.6,0.6
1277,0.8,0.8,0.8
1278,0.6,0.6,0.4
1279,0.4,0.4,0.4
1280,0.8,0.8,0.8
1281,0.2,0.4,0.2
1282,0.0,0.6,0.2
1283,0.6,1.0,0.8
1284,0.6,0.6,0.6
1285,0.6,0.6,0.6
1286,0.6,1.0,0.6
1287,0.8,0.8,0.6
1288,0.8,0.8,0.8
1289,0.4,0.6,0.4
1290,0.2,0.0,0.0
1291,0.4,0.6,0.4
1292,0.4,0.6,0.6
1293,0.2,0.4,0.2
1294,0.2,0.6,0.4
1295,0.2,0.2,0.2
1296,0.2,0.4,0.4
1297,0.4,0.6,0.2
1298,0.6,0.8,0.6
1299,0.4,0.4,0.4
1300,0.6,0.8,0.6
1301,0.4,0.8,0.6
1302,0.6,0.8,0.6
1303,0.4,0.4,0.2
1304,0.4,0.2,0.4
1305,0.4,0.8,0.6
1306,0.4,0.4,0.2
1307,0.2,0.2,0.2
1308,0.2,0.6,0.2
1309,0.2,0.2,0.0
1310,0.8,0.8,0.8
1311,0.6,0.4,0.4
1312,0.2,0.0,0.2
1313,0.2,0.6,0.4
1314,0.2,0.4,0.4
1315,0.6,0.6,0.6
1316,0.2,0.4,0.2
1317,0.0,0.2,0.2
1318,0.6,0.6,0.4
1319,0.4,0.6,0.2
1320,1.0,0.8,0.8
1321,0.4,1.0,0.6
1322,0.6,0.6,0.4
1323,0.6,0.8,0.4
1324,0.4,0.4,0.4
1325,0.0,0.6,0.0
1326,0.6,0.8,0.6
1327,0.8,0.6,0.8
1328,0.4,0.6,0.4
1329,0.0,0.4,0.2
1330,0.6,0.6,0.6
1331,0.2,0.4,0.2
1332,0.2,0.6,0.2
1333,0.4,0.2,0.2
1334,0.2,0.6,0.2
1335,0.0,0.2,0.2
1336,0.2,0.8,0.4
1337,0.2,0.8,0.4
1338,0.6,0.6,0.6
1339,0.6,0.6,0.4
1340,0.2,0.2,0.2
1341,0.2,0.2,0.2
1342,0.2,0.4,0.2
1343,0.4,0.6,0.2
1344,0.6,0.6,0.6
1345,0.6,1.0,0.6
1346,0.2,0.6,0.2
1347,0.4,0.4,0.4
1348,0.6,0.6,0.6
1349,0.2,0.6,0.4
1350,0.4,0.6,0.6
1351,0.4,0.6,0.4
1352,0.4,0.4,0.4
1353,0.4,0.4,0.4
1354,0.4,0.6,0.2
1355,0.4,0.2,0.2
1356,0.2,0.6,0.4
1357,0.8,0.8,1.0
1358,0.4,0.2,0.2
1359,0.2,0.6,0.4
1360,0.4,0.4,0.4
1361,0.4,0.4,0.4
1362,0.4,0.8,0.4
1363,0.2,0.2,0.2
1364,0.6,0.6,0.6
1365,0.8,0.6,0.8
1366,0.4,0.6,0.6
1367,0.6,0.4,0.4
1368,0.4,0.6,0.4
1369,0.8,0.6,0.6
1370,0.4,0.4,0.4
1371,0.4,0.6,0.4
1372,0.2,0.2,0.2
1373,0.4,0.4,0.2
1374,0.4,0.6,0.4
1375,0.0,0.4,0.2
1376,0.0,0.4,0.0
1377,0.6,0.6,0.4
1378,0.8,0.8,0.6
1379,0.4,0.6,0.6
1380,0.6,0.6,0.6
1381,0.2,0.6,0.2
1382,0.6,1.0,0.8
1383,0.8,0.8,0.8
1384,0.6,0.6,0.6
1385,0.6,0.8,0.6
1386,0.4,0.4,0.4
1387,0.4,0.6,0.2
1388,0.6,0.6,0.4
1389,0.4,0.6,0.6
1390,0.4,0.4,0.4
1391,0.4,0.6,0.4
1392,0.4,0.8,0.4
1393,0.4,0.8,0.6
1394,0.4,0.6,0.4
1395,0.2,0.4,0.2
1396,0.6,0.6,0.4
1397,0.6,0.4,0.4
1398,0.6,0.4,0.4
1399,0.4,0.6,0.2
1400,0.4,0.4,0.2
1401,1.0,0.6,0.6
1402,0.2,0.4,0.2
1403,0.4,0.6,0.2
1404,0.4,0.6,0.6
1405,0.2,0.4,0.4
1406,0.6,0.4,0.4
1407,0.2,0.4,0.2
1408,0.2,0.4,0.2
1409,0.4,0.4,0.2
1410,0.2,0.4,0.0
1411,0.4,0.6,0.6
1412,0.4,0.2,0.2
1413,0.4,0.6,0.4
1414,0.4,0.8,0.4
1415,0.4,0.6,0.6
1416,0.2,0.4,0.2
1417,0.4,0.4,0.4
1418,0.4,0.8,0.4
1419,0.2,0.2,0.2
1420,0.4,0.6,0.2
1421,0.2,0.4,0.2
1422,0.4,0.4,0.4
1423,0.2,0.2,0.2
1424,0.4,0.4,0.4
1425,0.4,0.6,0.6
1426,0.4,0.2,0.2
1427,0.4,0.8,0.8
1428,0.2,0.6,0.4
1429,0.6,0.4,0.4
1430,0.4,0.8,0.4
1431,0.8,0.6,0.6
1432,0.4,0.4,0.2
1433,0.6,0.6,0.6
1434,0.4,0.8,0.2
1435,0.2,0.4,0.2
1436,0.6,0.8,0.6
1437,0.4,0.6,0.6
1438,0.2,0.4,0.2
1439,0.4,0.8,0.6
1440,0.6,0.6,0.6
1441,0.2,0.4,0.2
1442,0.4,0.6,0.6
1443,0.8,0.8,0.8
1444,0.4,0.6,0.4
1445,0.2,0.6,0.4
1446,0.0,0.0,0.0
1447,0.4,0.4,0.4
1448,0.2,0.6,0.4
1449,0.0,0.2,0.4
1450,0.4,0.6,0.4
1451,0.4,0.6,0.2
1452,0.4,0.4,0.4
1453,0.6,0.6,0.6
1454,0.6,0.8,0.6
1455,0.0,0.2,0.0
1456,0.0,0.2,0.0
1457,0.2,0.2,0.2
1458,0.8,1.0,1.0
1459,0.4,0.6,0.2
1460,0.4,0.6,0.4
1461,0.6,0.8,0.6
1462,0.6,0.6,0.6
1463,0.0,0.6,0.2
1464,0.4,0.6,0.4
1465,0.4,0.4,0.4
1466,0.4,0.4,0.4
1467,0.0,0.0,0.0
1468,0.2,0.4,0.0
1469,0.4,0.6,0.6
1470,0.2,0.8,0.2
1471,0.4,0.4,0.4
1472,0.4,0.8,0.4
1473,0.8,1.0,0.8
1474,0.2,0.4,0.2
1475,0.4,0.4,0.2
1476,0.6,0.6,0.6
1477,0.4,0.6,0.2
1478,0.2,0.8,0.6
1479,0.2,0.4,0.2
1480,0.4,0.4,0.4
1481,0.4,0.8,0.4
1482,0.2,0.6,0.2
1483,0.4,0.6,0.2
1484,0.4,0.6,0.4
1485,0.4,0.6,0.4
1486,0.2,0.2,0.0
1487,0.8,0.8,0.6
1488,0.6,0.6,0.6
1489,0.2,0.2,0.2
1490,0.2,0.6,0.2
1491,0.6,0.6,0.6
1492,0.4,0.8,0.6
1493,0.2,0.4,0.2
1494,0.6,0.8,0.4
1495,0.2,0.4,0.2
1496,0.0,0.0,0.0
1497,0.4,0.4,0.4
1498,0.6,1.0,0.8
1499,0.8,0.8,0.8
1500,0.4,0.8,0.4
1501,0.4,0.6,0.4
1502,0.2,0.4,0.2
1503,0.2,0.6,0.6
1504,0.4,0.6,0.2
1505,0.4,0.6,0.6
1506,0.2,0.4,0.0
1507,0.2,0.2,0.2
1508,0.2,0.4,0.2
1509,0.2,0.6,0.2
1510,0.2,0.4,0.2
1511,0.6,1.0,0.8
1512,0.2,0.2,0.0
1513,1.0,0.8,0.8
1514,0.6,0.6,0.6
1515,1.0,1.0,1.0
1516,0.4,0.6,0.4
1517,0.4,0.4,0.4
1518,0.4,0.4,0.2
1519,0.4,0.6,0.4
1520,0.2,0.4,0.2
1521,0.4,0.4,0.4
1522,0.8,0.6,0.2
1523,0.8,0.8,0.8
1524,0.2,0.2,0.2
1525,0.2,0.8,0.4
1526,0.2,0.2,0.2
1527,0.6,0.8,0.6
1528,0.2,0.8,0.4
1529,0.8,0.6,0.8
1530,0.4,0.2,0.2
1531,0.4,0.4,0.4
1532,0.4,0.6,0.4
1533,0.2,0.4,0.2
1534,0.4,0.6,0.4
1535,0.2,0.4,0.2
1536,0.4,0.6,0.6
1537,0.0,0.2,0.0
1538,0.8,0.8,0.8
1539,0.8,0.8,0.6
1540,0.4,0.4,0.4
1541,0.4,0.6,0.4
1542,0.4,0.4,0.4
1543,0.6,0.8,0.6
1544,0.2,0.4,0.4
1545,0.4,0.6,0.6
1546,0.4,0.4,0.4
1547,0.6,0.6,0.6
1548,0.4,0.4,0.4
1549,0.8,0.8,0.6
1550,0.4,0.6,0.4
1551,0.4,0.4,0.2
1552,0.4,0.4,0.2
1553,0.4,0.4,0.2
1554,0.4,0.8,0.8
1555,0.4,0.6,0.4
1556,0.2,0.2,0.2
1557,0.2,0.4,0.2
1558,0.4,0.8,0.6
1559,0.8,1.0,0.8
1560,0.2,0.2,0.2
1561,0.6,0.6,0.4
1562,0.6,0.6,0.6
1563,0.4,0.4,0.4
1564,0.4,0.2,0.2
1565,0.6,1.0,0.6
1566,0.6,0.6,0.4
1567,0.4,0.6,0.4
1568,0.0,0.4,0.0
1569,0.4,0.4,0.2
1570,0.2,0.4,0.4
1571,0.6,0.8,0.6
1572,0.2,0.4,0.2
1573,0.2,0.6,0.2
1574,0.4,0.4,0.2
1575,0.2,0.4,0.2
1576,0.4,0.6,0.6
1577,0.4,0.2,0.0
1578,0.6,0.8,0.8
1579,0.0,0.2,0.0
1580,0.0,0.2,0.0
1581,0.0,0.2,0.2
1582,0.4,0.4,0.4
1583,0.2,0.2,0.0
1584,0.2,0.2,0.4
1585,0.6,0.8,0.6
1586,0.2,0.4,0.2
1587,0.2,0.6,0.2
1588,0.4,0.4,0.4
1589,0.4,0.4,0.2
1590,0.6,0.4,0.4
1591,0.2,0.2,0.2
1592,0.2,1.0,0.4
1593,0.4,1.0,0.6
1594,0.2,0.4,0.2
1595,0.2,0.4,0.2
1596,0.6,0.8,0.4
1597,0.2,0.6,0.4
1598,0.4,0.6,0.4
1599,0.8,0.8,0.6
1600,0.6,0.8,0.6
1601,0.6,0.6,0.4
1602,0.2,0.2,0.0
1603,0.4,0.4,0.4
1604,0.0,0.6,0.0
1605,0.6,0.6,0.6
1606,0.6,0.6,0.6
1607,0.6,0.8,0.6
1608,0.6,0.6,0.6
1609,0.4,0.4,0.4
1610,0.6,0.4,0.4
1611,0.0,0.2,0.2
1612,0.2,0.8,0.4
1613,0.6,0.8,0.6
1614,0.4,0.4,0.4
1615,0.4,0.0,0.4
1616,0.4,0.4,0.4
1617,0.0,0.4,0.2
1618,0.4,0.6,0.4
1619,0.6,0.8,0.6
1620,0.0,0.2,0.2
1621,0.2,0.4,0.4
1622,0.8,1.0,0.8
1623,0.0,0.0,0.0
1624,0.4,0.4,0.4
1625,0.4,0.8,0.2
1626,0.4,0.6,0.4
1627,0.4,0.4,0.4
1628,0.6,0.6,0.6
1629,0.0,0.2,0.0
1630,0.4,0.6,0.4
1631,0.6,0.6,0.6
1632,0.0,0.6,0.6
1633,0.6,0.6,0.6
1634,0.4,0.8,0.6
1635,0.4,0.8,0.0
1636,0.4,0.6,0.4
1637,0.2,0.6,0.2
1638,0.2,0.6,0.2
1639,0.2,0.2,0.2
1640,0.4,0.6,0.4
1641,0.6,0.8,0.6
1642,0.0,0.0,0.0
1643,0.6,0.6,0.6
1644,0.6,0.8,0.6
1645,0.2,0.4,0.2
1646,0.6,0.8,0.6
1647,0.8,0.8,0.6
1648,0.6,1.0,0.6
1649,0.2,0.2,0.2
1650,0.8,0.8,0.6
1651,0.0,0.6,0.0
1652,0.0,0.0,0.0
1653,0.6,0.6,0.6
1654,0.8,0.6,0.6
1655,0.4,0.4,0.4
1656,0.2,0.2,0.2
1657,0.2,0.4,0.0
1658,0.4,0.8,0.6
1659,0.2,0.4,0.2
1660,0.6,1.0,0.6
1661,0.6,0.6,0.6
1662,0.4,0.6,0.4
1663,0.2,0.2,0.2
1664,0.4,0.6,0.4
1665,0.4,0.6,0.4
1666,0.4,0.4,0.4
1667,0.2,0.2,0.2
1668,0.4,0.6,0.4
1669,0.8,0.8,0.8
1670,0.4,0.6,0.4
1671,0.4,0.6,0.4
1672,0.6,0.6,0.6
1673,0.2,0.4,0.2
1674,0.4,1.0,0.6
1675,0.8,0.6,0.6
1676,0.2,0.4,0.2
1677,0.0,0.2,0.0
1678,0.8,1.0,0.6
1679,0.4,0.6,0.4
1680,0.4,0.6,0.4
1681,0.0,0.0,0.0
1682,0.4,0.2,0.4
1683,0.6,0.6,0.6
1684,0.8,0.6,0.6
1685,0.2,0.4,0.2
1686,1.0,0.8,1.0
1687,0.4,0.4,0.2
1688,0.0,0.2,0.0
1689,0.2,0.4,0.2
1690,0.6,0.6,0.4
1691,0.8,1.0,0.8
1692,0.6,0.6,0.4
1693,0.2,0.0,0.0
1694,0.6,0.6,0.6
1695,0.2,0.2,0.0
1696,0.2,0.6,0.6
1697,0.2,0.2,0.2
1698,0.4,0.4,0.4
1699,0.4,0.6,0.6
1700,0.4,0.4,0.4
1701,0.8,0.8,0.8
1702,0.0,0.0,0.0
1703,0.0,0.4,0.0
1704,0.2,0.4,0.2
1705,0.8,0.8,0.8
1706,0.4,0.6,0.4
1707,0.4,0.6,0.4
1708,0.2,0.4,0.2
1709,0.2,0.4,0.2
1710,0.2,0.2,0.2
1711,0.6,0.6,0.6
1712,0.2,0.2,0.2
1713,0.4,0.8,0.4
1714,0.0,0.2,0.0
1715,0.6,0.6,0.4
1716,0.2,0.4,0.2
1717,0.0,0.0,0.0
1718,0.2,0.4,0.2
1719,0.4,0.6,0.4
1720,0.0,0.2,0.2
1721,0.4,0.6,0.4
1722,0.4,1.0,0.4
1723,0.4,0.2,0.4
1724,0.4,0.4,0.2
1725,0.8,0.4,0.6
1726,0.2,0.6,0.4
1727,0.2,0.4,0.4
1728,0.8,0.8,0.6
1729,0.4,0.2,0.2
1730,0.2,0.0,0.2
1731,0.2,0.6,0.0
1732,0.4,1.0,0.4
1733,0.4,0.6,0.4
1734,0.6,0.4,0.6
1735,0.4,0.8,0.6
1736,0.0,0.0,0.0
1737,0.2,0.2,0.0
1738,0.4,0.6,0.4
1739,0.4,0.6,0.6
1740,0.2,0.2,0.2
1741,0.4,0.8,0.4
1742,0.6,0.6,0.6
1743,0.2,0.4,0.4
1744,0.8,0.6,0.4
1745,0.2,0.6,0.4
1746,0.4,0.4,0.2
1747,0.4,0.4,0.4
1748,0.2,0.4,0.2
1749,0.4,0.4,0.4
1750,0.4,0.6,0.0
1751,0.6,0.6,0.6
1752,0.8,0.8,0.8
1753,0.4,0.2,0.4
1754,0.4,0.4,0.4
1755,0.4,0.6,0.4
1756,0.6,0.6,0.6
1757,0.4,0.6,0.4
1758,0.4,0.6,0.4
1759,0.8,1.0,0.8
1760,0.8,0.8,0.8
1761,0.4,0.6,0.6
1762,0.4,0.6,0.6
1763,0.2,0.4,0.2
1764,0.2,0.4,0.2
1765,0.6,1.0,0.6
1766,0.6,0.6,0.6
1767,0.6,0.6,0.4
1768,0.4,0.4,0.4
1769,0.2,0.6,0.2
1770,0.4,0.4,0.4
1771,0.2,0.4,0.2
1772,0.4,0.4,0.2
1773,0.8,0.8,0.8
1774,0.2,0.2,0.2
1775,0.4,0.6,0.6
1776,0.6,0.6,0.6
1777,0.6,0.6,0.4
1778,0.6,0.8,0.6
1779,0.0,0.2,0.0
1780,0.6,0.6,0.6
1781,0.4,0.2,0.2
1782,0.8,1.0,0.8
1783,0.6,0.4,0.4
1784,0.6,0.6,0.6
1785,0.8,0.6,0.6
1786,0.4,0.6,0.4
1787,0.6,0.6,0.4
1788,0.2,0.6,0.2
1789,0.2,0.8,0.4
1790,0.2,0.4,0.2
1791,0.2,0.2,0.2
1792,0.4,0.6,0.2
1793,0.2,0.4,0.2
1794,0.0,0.0,0.0
1795,0.4,0.8,0.2
1796,0.6,0.8,0.6
1797,0.6,0.6,0.6
1798,0.6,0.6,0.4
1799,0.2,0.4,0.2
1800,0.8,0.6,0.6
1801,0.6,0.8,0.8
1802,0.4,0.8,0.4
1803,0.4,0.6,0.6
1804,0.6,0.6,0.6
1805,0.4,0.6,0.4
1806,0.6,0.4,0.4
1807,0.4,0.6,0.4
1808,0.6,0.6,0.6
1809,0.0,0.4,0.0
1810,0.6,0.8,0.8
1811,0.0,0.6,0.2
1812,0.4,0.8,0.4
1813,0.2,0.0,0.2
1814,0.2,0.4,0.2
1815,0.2,0.8,0.4
1816,0.4,0.8,0.2
1817,0.8,0.8,0.8
1818,0.2,0.6,0.2
1819,0.6,1.0,0.8
1820,0.2,0.2,0.2
1821,0.0,0.6,0.0
1822,0.0,0.0,0.0
1823,0.8,0.8,0.4
1824,0.6,0.8,0.6
1825,0.6,0.6,0.6
1826,0.4,1.0,0.6
1827,0.6,0.4,0.4
1828,0.4,0.4,0.4
1829,0.4,1.0,0.6
1830,0.4,0.6,0.4
1831,0.4,0.8,0.4
1832,0.2,0.2,0.2
1833,0.2,0.4,0.2
1834,0.2,0.2,0.0
1835,0.6,0.8,0.6
1836,0.6,0.8,0.6
1837,0.4,0.6,0.6
1838,0.4,0.6,0.4
1839,0.4,0.4,0.4
1840,0.4,0.6,0.6
1841,0.8,0.6,0.2
1842,0.6,0.8,0.4
1843,0.2,0.4,0.2
1844,0.6,0.8,0.6
1845,0.2,0.4,0.4
1846,0.4,0.4,0.4
1847,0.2,0.2,0.0
1848,0.2,0.2,0.2
1849,0.2,0.6,0.4
1850,0.0,0.0,0.0
1851,0.4,0.4,0.2
1852,0.4,0.8,0.4
1853,0.8,0.6,0.2
1854,0.4,0.6,0.6
1855,0.4,0.4,0.4
1856,0.6,0.6,0.4
1857,0.4,0.4,0.4
1858,0.8,0.8,0.6
1859,0.4,0.4,0.4
1860,0.2,0.4,0.2
1861,0.2,0.8,0.6
1862,0.4,0.6,0.2
1863,0.4,0.6,0.6
1864,0.2,0.4,0.2
1865,0.2,0.4,0.2
1866,0.2,0.4,0.2
1867,0.4,0.6,0.4
1868,1.0,1.0,0.8
1869,0.8,0.8,0.8
1870,0.2,0.4,0.4
1871,0.4,0.4,0.2
1872,0.4,0.6,0.6
1873,0.4,0.8,0.6
1874,0.8,0.8,0.8
1875,0.4,0.4,0.2
1876,0.6,0.6,0.6
1877,0.6,0.2,0.4
1878,0.2,0.6,0.2
1879,0.6,0.8,0.8
1880,0.4,0.8,0.4
1881,0.0,0.0,0.0
1882,0.2,0.2,0.2
1883,0.4,0.4,0.4
1884,0.4,0.6,0.2
1885,0.2,0.8,0.6
1886,0.4,0.6,0.2
1887,0.4,0.6,0.4
1888,0.4,0.6,0.4
1889,0.6,0.4,0.4
1890,0.4,0.2,0.2
1891,0.6,0.6,0.6
1892,0.4,0.6,0.4
1893,0.6,0.6,0.6
1894,0.4,0.8,0.6
1895,0.0,0.0,0.0
1896,0.6,0.6,0.6
1897,0.6,0.6,0.4
1898,0.4,0.6,0.4
1899,0.0,0.0,0.0
1900,0.6,0.8,0.6
1901,0.4,0.6,0.4
1902,0.2,0.4,0.2
1903,0.4,0.4,0.2
1904,0.2,0.2,0.2
1905,0.4,0.4,0.2
1906,0.4,0.4,0.4
1907,0.4,0.4,0.4
1908,0.2,0.6,0.4
1909,0.0,0.6,0.4
1910,0.6,1.0,0.4
1911,0.4,0.6,0.6
1912,0.2,0.2,0.2
1913,0.0,0.4,0.0
1914,0.4,0.4,0.4
1915,0.6,0.6,0.4
1916,0.4,0.4,0.4
1917,0.6,0.6,0.6
1918,0.4,0.4,0.4
1919,0.0,0.2,0.0
1920,0.4,0.4,0.2
1921,0.6,0.4,0.4
1922,0.2,0.4,0.4
1923,0.4,0.4,0.4
1924,0.4,0.6,0.4
1925,0.6,0.8,0.8
1926,0.6,0.4,0.4
1927,0.4,0.6,0.4
1928,0.8,0.8,0.8
