,NB Score,SGD Score,Tree Score,,NB Average Score,SGD Average Score,Tree Average Score
595,0.428571429,0.6,0.457142857,,,,
596,0.314285714,0.514285714,0.314285714,,,,
597,0.371428571,0.428571429,0.314285714,,,,
598,0.371428571,0.485714286,0.342857143,,,,
599,0.285714286,0.428571429,0.342857143,,,,
600,0.371428571,0.542857143,0.428571429,,,,
601,0.314285714,0.514285714,0.285714286,,,,
602,0.457142857,0.657142857,0.542857143,,,,
603,0.571428571,0.571428571,0.542857143,,,,
604,0.285714286,0.485714286,0.285714286,,,,
605,0.314285714,0.514285714,0.342857143,,,,
606,0.314285714,0.428571429,0.314285714,,,,
607,0.4,0.457142857,0.371428571,,,,
608,0.342857143,0.457142857,0.4,,,,
609,0.4,0.485714286,0.371428571,,,,
610,0.485714286,0.6,0.428571429,,,,
611,0.4,0.514285714,0.4,,,,
612,0.285714286,0.428571429,0.257142857,,,,
613,0.371428571,0.542857143,0.428571429,,,,
614,0.4,0.457142857,0.314285714,,,,
615,0.371428571,0.628571429,0.428571429,,,,
616,0.485714286,0.542857143,0.485714286,,,,
617,0.285714286,0.4,0.257142857,,,,
618,0.285714286,0.371428571,0.285714286,,,,
619,0.371428571,0.4,0.371428571,,,,
620,0.6,0.571428571,0.428571429,,,,
621,0.457142857,0.6,0.485714286,,,,
622,0.314285714,0.428571429,0.257142857,,,,
623,0.228571429,0.371428571,0.2,,,,
624,0.571428571,0.714285714,0.6,,,,
625,0.514285714,0.6,0.485714286,,,,
626,0.457142857,0.514285714,0.457142857,,,,
627,0.371428571,0.542857143,0.428571429,,,,
628,0.428571429,0.571428571,0.457142857,,,,
629,0.571428571,0.571428571,0.514285714,,,,
630,0.342857143,0.428571429,0.285714286,,,,
631,0.228571429,0.514285714,0.257142857,,,,
632,0.314285714,0.542857143,0.285714286,,,,
633,0.371428571,0.571428571,0.428571429,,,,
634,0.485714286,0.6,0.514285714,,,,
635,0.371428571,0.571428571,0.428571429,,,,
636,0.314285714,0.542857143,0.285714286,,,,
637,0.4,0.571428571,0.342857143,,,,
638,0.428571429,0.428571429,0.285714286,,,,
639,0.371428571,0.6,0.342857143,,,,
640,0.371428571,0.542857143,0.371428571,,,,
641,0.4,0.428571429,0.342857143,,,,
642,0.285714286,0.571428571,0.314285714,,,,
643,0.285714286,0.485714286,0.285714286,,,,
644,0.371428571,0.457142857,0.371428571,,,,
645,0.485714286,0.514285714,0.457142857,,,,
646,0.457142857,0.514285714,0.4,,,,
647,0.314285714,0.6,0.371428571,,,,
648,0.4,0.6,0.542857143,,,,
649,0.314285714,0.571428571,0.257142857,,,,
650,0.285714286,0.371428571,0.342857143,,,,
651,0.4,0.571428571,0.485714286,,,,
652,0.342857143,0.371428571,0.314285714,,,,
653,0.457142857,0.514285714,0.457142857,,,,
654,0.457142857,0.571428571,0.485714286,,,,
655,0.314285714,0.514285714,0.371428571,,,,
656,0.485714286,0.457142857,0.428571429,,,,
657,0.457142857,0.6,0.485714286,,,,
658,0.285714286,0.428571429,0.257142857,,,,
659,0.371428571,0.485714286,0.342857143,,,,
660,0.571428571,0.542857143,0.457142857,,,,
661,0.428571429,0.571428571,0.342857143,,,,
662,0.485714286,0.542857143,0.485714286,,,,
663,0.4,0.628571429,0.542857143,,,,
664,0.342857143,0.542857143,0.314285714,,,,
665,0.371428571,0.657142857,0.485714286,,,,
666,0.285714286,0.514285714,0.285714286,,,,
667,0.314285714,0.457142857,0.314285714,,,,
668,0.514285714,0.571428571,0.4,,,,
669,0.342857143,0.428571429,0.285714286,,,,
670,0.457142857,0.485714286,0.342857143,,,,
671,0.257142857,0.4,0.285714286,,,,
672,0.428571429,0.542857143,0.4,,,,
673,0.485714286,0.628571429,0.457142857,,,,
674,0.371428571,0.542857143,0.342857143,,,,
675,0.342857143,0.485714286,0.285714286,,,,
676,0.342857143,0.485714286,0.371428571,,,,
677,0.485714286,0.571428571,0.4,,,,
678,0.428571429,0.485714286,0.4,,,,
679,0.4,0.542857143,0.342857143,,,,
680,0.342857143,0.485714286,0.342857143,,,,
681,0.342857143,0.628571429,0.4,,,,
682,0.171428571,0.457142857,0.2,,,,
683,0.428571429,0.571428571,0.457142857,,,,
684,0.457142857,0.657142857,0.485714286,,,,
685,0.371428571,0.542857143,0.371428571,,,,
686,0.457142857,0.542857143,0.4,,,,
687,0.485714286,0.6,0.457142857,,,,
688,0.314285714,0.457142857,0.371428571,,,,
689,0.314285714,0.514285714,0.342857143,,,,
690,0.457142857,0.6,0.485714286,,,,
691,0.457142857,0.542857143,0.428571429,,,,
692,0.428571429,0.6,0.457142857,,,,
693,0.314285714,0.457142857,0.4,,,,
694,0.371428571,0.542857143,0.4,,,,
695,0.428571429,0.514285714,0.371428571,,,,
696,0.371428571,0.6,0.4,,,,
697,0.342857143,0.714285714,0.457142857,,,,
698,0.4,0.714285714,0.428571429,,,,
699,0.371428571,0.628571429,0.314285714,,,,
700,0.342857143,0.571428571,0.371428571,,,,
701,0.485714286,0.514285714,0.485714286,,,,
702,0.342857143,0.4,0.371428571,,,,
703,0.457142857,0.542857143,0.457142857,,,,
704,0.342857143,0.542857143,0.457142857,,,,
705,0.371428571,0.485714286,0.342857143,,,,
706,0.285714286,0.542857143,0.314285714,,,,
707,0.171428571,0.485714286,0.2,,,,
708,0.457142857,0.6,0.428571429,,,,
709,0.457142857,0.685714286,0.514285714,,,,
710,0.457142857,0.542857143,0.457142857,,,,
711,0.371428571,0.657142857,0.371428571,,,,
712,0.457142857,0.542857143,0.4,,,,
713,0.542857143,0.714285714,0.542857143,,,,
714,0.4,0.428571429,0.371428571,,,,
715,0.485714286,0.628571429,0.6,,,,
716,0.457142857,0.6,0.485714286,,,,
717,0.342857143,0.542857143,0.371428571,,,,
718,0.4,0.485714286,0.342857143,,,,
719,0.514285714,0.657142857,0.542857143,,,,
720,0.457142857,0.4,0.314285714,,,,
721,0.371428571,0.542857143,0.285714286,,,,
722,0.371428571,0.514285714,0.342857143,,,,
723,0.4,0.485714286,0.4,,,,
724,0.485714286,0.628571429,0.485714286,,,,
725,0.2,0.4,0.2,,,,
726,0.485714286,0.485714286,0.371428571,,,,
727,0.257142857,0.542857143,0.2,,,,
728,0.428571429,0.514285714,0.4,,,,
729,0.4,0.542857143,0.4,,,,
730,0.4,0.514285714,0.428571429,,,,
731,0.342857143,0.485714286,0.4,,,,
732,0.514285714,0.514285714,0.485714286,,,,
733,0.371428571,0.571428571,0.4,,,,
734,0.542857143,0.6,0.485714286,,,,
735,0.4,0.457142857,0.314285714,,,,
736,0.457142857,0.628571429,0.457142857,,,,
737,0.342857143,0.428571429,0.371428571,,,,
738,0.342857143,0.514285714,0.342857143,,,,
739,0.285714286,0.457142857,0.257142857,,,,
740,0.457142857,0.514285714,0.428571429,,,,
741,0.285714286,0.485714286,0.342857143,,,,
742,0.228571429,0.457142857,0.228571429,,,,
743,0.428571429,0.514285714,0.457142857,,,,
744,0.457142857,0.571428571,0.457142857,,,,
745,0.4,0.571428571,0.457142857,,,,
746,0.314285714,0.514285714,0.257142857,,,,
747,0.428571429,0.628571429,0.485714286,,,,
748,0.314285714,0.542857143,0.371428571,,,,
749,0.514285714,0.6,0.457142857,,,,
750,0.342857143,0.571428571,0.371428571,,,,
751,0.342857143,0.457142857,0.371428571,,,,
752,0.257142857,0.428571429,0.257142857,,,,
753,0.342857143,0.428571429,0.285714286,,,,
754,0.428571429,0.657142857,0.428571429,,,,
755,0.257142857,0.485714286,0.342857143,,,,
756,0.428571429,0.571428571,0.371428571,,,,
757,0.457142857,0.514285714,0.428571429,,,,
758,0.514285714,0.628571429,0.457142857,,,,
759,0.4,0.485714286,0.342857143,,,,
760,0.285714286,0.428571429,0.257142857,,,,
761,0.485714286,0.6,0.4,,,,
762,0.457142857,0.6,0.457142857,,,,
763,0.257142857,0.457142857,0.285714286,,,,
764,0.285714286,0.4,0.257142857,,,,
765,0.371428571,0.628571429,0.4,,,,
766,0.285714286,0.457142857,0.314285714,,,,
767,0.285714286,0.4,0.257142857,,,,
768,0.485714286,0.628571429,0.428571429,,,,
769,0.371428571,0.542857143,0.371428571,,,,
770,0.342857143,0.542857143,0.285714286,,,,
771,0.571428571,0.514285714,0.457142857,,,,
772,0.342857143,0.542857143,0.428571429,,,,
773,0.514285714,0.6,0.542857143,,,,
774,0.314285714,0.485714286,0.342857143,,,,
775,0.342857143,0.485714286,0.314285714,,,,
776,0.457142857,0.457142857,0.4,,,,
777,0.371428571,0.571428571,0.457142857,,,,
778,0.371428571,0.542857143,0.428571429,,,,
779,0.257142857,0.428571429,0.285714286,,,,
780,0.285714286,0.428571429,0.285714286,,,,
781,0.485714286,0.571428571,0.514285714,,,,
782,0.342857143,0.542857143,0.285714286,,,,
783,0.371428571,0.542857143,0.4,,,,
784,0.428571429,0.628571429,0.371428571,,,,
785,0.4,0.571428571,0.4,,,,
786,0.371428571,0.542857143,0.4,,,,
787,0.4,0.542857143,0.371428571,,,,
788,0.485714286,0.628571429,0.457142857,,,,
789,0.314285714,0.457142857,0.285714286,,,,
790,0.285714286,0.457142857,0.228571429,,,,
791,0.257142857,0.457142857,0.314285714,,,,
792,0.514285714,0.6,0.428571429,,,,
793,0.371428571,0.542857143,0.314285714,,,,
794,0.4,0.571428571,0.371428571,,,,
795,0.457142857,0.485714286,0.342857143,,,,
796,0.314285714,0.657142857,0.457142857,,,,
797,0.342857143,0.4,0.285714286,,,,
798,0.542857143,0.657142857,0.542857143,,,,
799,0.371428571,0.628571429,0.342857143,,,,
800,0.342857143,0.485714286,0.314285714,,,,
801,0.314285714,0.457142857,0.342857143,,,,
802,0.4,0.428571429,0.285714286,,,,
803,0.371428571,0.542857143,0.371428571,,,,
804,0.285714286,0.4,0.342857143,,,,
805,0.371428571,0.428571429,0.342857143,,,,
806,0.457142857,0.514285714,0.428571429,,,,
807,0.4,0.628571429,0.371428571,,,,
808,0.4,0.542857143,0.4,,,,
809,0.428571429,0.457142857,0.371428571,,,,
810,0.485714286,0.571428571,0.428571429,,,,
811,0.428571429,0.542857143,0.4,,,,
812,0.428571429,0.6,0.342857143,,,,
813,0.428571429,0.628571429,0.428571429,,,,
814,0.485714286,0.714285714,0.485714286,,,,
815,0.4,0.4,0.4,,,,
816,0.457142857,0.542857143,0.457142857,,,,
817,0.428571429,0.542857143,0.4,,,,
818,0.4,0.485714286,0.314285714,,,,
819,0.314285714,0.428571429,0.342857143,,,,
820,0.314285714,0.371428571,0.342857143,,,,
821,0.4,0.571428571,0.4,,,,
822,0.285714286,0.457142857,0.285714286,,,,
823,0.371428571,0.485714286,0.4,,,,
824,0.4,0.6,0.4,,,,
825,0.257142857,0.428571429,0.285714286,,,,
826,0.285714286,0.571428571,0.342857143,,,,
827,0.514285714,0.571428571,0.485714286,,,,
828,0.514285714,0.628571429,0.514285714,,,,
829,0.314285714,0.571428571,0.4,,,,
830,0.457142857,0.628571429,0.485714286,,,,
831,0.142857143,0.4,0.257142857,,,,
832,0.485714286,0.628571429,0.514285714,,,,
833,0.314285714,0.428571429,0.342857143,,,,
834,0.428571429,0.514285714,0.457142857,,,,
835,0.485714286,0.485714286,0.457142857,,,,
836,0.285714286,0.4,0.314285714,,,,
837,0.371428571,0.485714286,0.371428571,,,,
838,0.342857143,0.4,0.285714286,,,,
839,0.457142857,0.571428571,0.4,,,,
840,0.114285714,0.314285714,0.142857143,,,,
841,0.371428571,0.342857143,0.314285714,,,,
842,0.4,0.6,0.342857143,,,,
843,0.314285714,0.371428571,0.314285714,,,,
844,0.571428571,0.628571429,0.457142857,,,,
845,0.371428571,0.485714286,0.4,,,,
846,0.285714286,0.514285714,0.342857143,,,,
847,0.285714286,0.428571429,0.285714286,,,,
848,0.2,0.457142857,0.171428571,,,,
849,0.257142857,0.485714286,0.285714286,,,,
850,0.371428571,0.542857143,0.485714286,,,,
851,0.428571429,0.542857143,0.457142857,,,,
852,0.485714286,0.657142857,0.485714286,,,,
853,0.371428571,0.485714286,0.4,,,,
854,0.342857143,0.371428571,0.342857143,,,,
855,0.371428571,0.571428571,0.342857143,,,,
856,0.485714286,0.542857143,0.457142857,,,,
857,0.314285714,0.571428571,0.428571429,,,,
858,0.257142857,0.457142857,0.257142857,,,,
859,0.371428571,0.514285714,0.342857143,,,,
860,0.342857143,0.485714286,0.371428571,,,,
861,0.371428571,0.6,0.428571429,,,,
862,0.314285714,0.514285714,0.314285714,,,,
863,0.285714286,0.371428571,0.2,,,,
864,0.371428571,0.542857143,0.314285714,,,,
865,0.342857143,0.485714286,0.342857143,,,,
866,0.485714286,0.571428571,0.457142857,,,,
867,0.4,0.628571429,0.428571429,,,,
868,0.428571429,0.628571429,0.428571429,,,,
869,0.342857143,0.571428571,0.342857143,,,,
870,0.485714286,0.571428571,0.485714286,,,,
871,0.485714286,0.657142857,0.542857143,,,,
872,0.257142857,0.371428571,0.257142857,,,,
873,0.485714286,0.628571429,0.571428571,,,,
874,0.314285714,0.6,0.485714286,,,,
875,0.485714286,0.571428571,0.428571429,,,,
876,0.371428571,0.514285714,0.4,,,,
877,0.542857143,0.685714286,0.571428571,,,,
878,0.371428571,0.514285714,0.314285714,,,,
879,0.342857143,0.571428571,0.342857143,,,,
880,0.428571429,0.542857143,0.457142857,,,,
881,0.428571429,0.457142857,0.457142857,,,,
882,0.285714286,0.542857143,0.285714286,,,,
883,0.457142857,0.6,0.4,,,,
884,0.371428571,0.514285714,0.4,,,,
885,0.257142857,0.6,0.371428571,,,,
886,0.6,0.571428571,0.485714286,,,,
887,0.342857143,0.485714286,0.4,,,,
888,0.285714286,0.342857143,0.257142857,,,,
889,0.371428571,0.428571429,0.371428571,,,,
890,0.342857143,0.4,0.342857143,,,,
891,0.342857143,0.485714286,0.285714286,,,,
892,0.4,0.514285714,0.342857143,,,,
893,0.342857143,0.428571429,0.4,,,,
894,0.428571429,0.685714286,0.485714286,,,,
895,0.285714286,0.371428571,0.257142857,,,,
896,0.371428571,0.542857143,0.314285714,,,,
897,0.485714286,0.628571429,0.428571429,,,,
898,0.4,0.6,0.342857143,,,,
899,0.485714286,0.6,0.485714286,,,,
900,0.428571429,0.542857143,0.4,,,,
901,0.285714286,0.457142857,0.257142857,,,,
902,0.4,0.485714286,0.4,,,,
903,0.457142857,0.485714286,0.485714286,,,,
904,0.285714286,0.4,0.257142857,,,,
905,0.371428571,0.628571429,0.4,,,,
906,0.457142857,0.542857143,0.485714286,,,,
907,0.457142857,0.457142857,0.4,,,,
908,0.371428571,0.571428571,0.371428571,,,,
909,0.285714286,0.457142857,0.314285714,,,,
910,0.314285714,0.4,0.342857143,,,,
911,0.542857143,0.714285714,0.571428571,,,,
912,0.314285714,0.571428571,0.285714286,,,,
913,0.342857143,0.571428571,0.371428571,,,,
914,0.457142857,0.542857143,0.4,,,,
915,0.457142857,0.6,0.485714286,,,,
916,0.257142857,0.457142857,0.314285714,,,,
917,0.342857143,0.457142857,0.428571429,,,,
918,0.457142857,0.714285714,0.571428571,,,,
919,0.4,0.6,0.371428571,,,,
920,0.371428571,0.514285714,0.314285714,,,,
921,0.485714286,0.657142857,0.485714286,,,,
922,0.342857143,0.371428571,0.285714286,,,,
923,0.314285714,0.457142857,0.314285714,,,,
924,0.342857143,0.457142857,0.371428571,,,,
925,0.314285714,0.457142857,0.314285714,,,,
926,0.485714286,0.571428571,0.485714286,,,,
927,0.285714286,0.542857143,0.457142857,,,,
928,0.457142857,0.514285714,0.4,,,,
929,0.457142857,0.514285714,0.485714286,,,,
930,0.371428571,0.485714286,0.342857143,,,,
931,0.257142857,0.314285714,0.2,,,,
932,0.457142857,0.428571429,0.371428571,,,,
933,0.314285714,0.514285714,0.371428571,,,,
934,0.314285714,0.428571429,0.314285714,,,,
935,0.4,0.571428571,0.371428571,,,,
936,0.457142857,0.6,0.428571429,,,,
937,0.314285714,0.514285714,0.285714286,,,,
938,0.457142857,0.685714286,0.485714286,,,,
939,0.314285714,0.542857143,0.314285714,,,,
940,0.142857143,0.428571429,0.228571429,,,,
941,0.257142857,0.342857143,0.228571429,,,,
942,0.371428571,0.628571429,0.4,,,,
943,0.4,0.542857143,0.314285714,,,,
944,0.371428571,0.571428571,0.371428571,,,,
945,0.257142857,0.514285714,0.314285714,,,,
946,0.4,0.542857143,0.428571429,,,,
947,0.457142857,0.657142857,0.514285714,,,,
948,0.4,0.457142857,0.342857143,,,,
949,0.285714286,0.457142857,0.314285714,,,,
950,0.342857143,0.4,0.314285714,,,,
951,0.342857143,0.4,0.285714286,,,,
952,0.228571429,0.4,0.228571429,,,,
953,0.371428571,0.485714286,0.342857143,,,,
954,0.485714286,0.457142857,0.4,,,,
955,0.257142857,0.457142857,0.342857143,,,,
956,0.314285714,0.4,0.285714286,,,,
957,0.514285714,0.6,0.371428571,,,,
958,0.314285714,0.285714286,0.285714286,,,,
959,0.342857143,0.4,0.285714286,,,,
960,0.371428571,0.571428571,0.428571429,,,,
961,0.314285714,0.485714286,0.285714286,,,,
962,0.485714286,0.685714286,0.485714286,,,,
963,0.285714286,0.514285714,0.371428571,,,,
964,0.371428571,0.457142857,0.428571429,,,,
965,0.342857143,0.542857143,0.285714286,,,,
966,0.285714286,0.4,0.257142857,,,,
967,0.342857143,0.485714286,0.314285714,,,,
968,0.4,0.457142857,0.371428571,,,,
969,0.371428571,0.485714286,0.371428571,,,,
970,0.457142857,0.485714286,0.457142857,,,,
971,0.4,0.628571429,0.457142857,,,,
972,0.285714286,0.571428571,0.314285714,,,,
973,0.371428571,0.542857143,0.428571429,,,,
974,0.485714286,0.714285714,0.485714286,,,,
975,0.485714286,0.514285714,0.342857143,,,,
976,0.371428571,0.457142857,0.371428571,,,,
977,0.4,0.514285714,0.428571429,,,,
978,0.485714286,0.485714286,0.4,,,,
979,0.6,0.628571429,0.457142857,,,,
980,0.542857143,0.6,0.514285714,,,,
981,0.4,0.457142857,0.314285714,,,,
982,0.371428571,0.542857143,0.342857143,,,,
983,0.314285714,0.6,0.314285714,,,,
984,0.4,0.6,0.428571429,,,,
985,0.457142857,0.571428571,0.4,,,,
986,0.371428571,0.428571429,0.285714286,,,,
987,0.457142857,0.542857143,0.457142857,,,,
988,0.428571429,0.542857143,0.4,,,,
989,0.314285714,0.485714286,0.371428571,,,,
990,0.257142857,0.342857143,0.228571429,,,,
991,0.371428571,0.657142857,0.4,,,,
992,0.428571429,0.6,0.457142857,,,,
993,0.342857143,0.457142857,0.314285714,,,,
994,0.4,0.542857143,0.428571429,,,,
995,0.485714286,0.685714286,0.485714286,,,,
996,0.342857143,0.571428571,0.342857143,,,,
997,0.428571429,0.571428571,0.514285714,,,,
998,0.485714286,0.742857143,0.542857143,,,,
999,0.4,0.428571429,0.228571429,,,,
,0.388192063,0.525460317,0.382343651,,,,
